rank,tier,name,mmr,points,wins,losses,played,winrate,age
24174,2,[B11313]老歌与陈酒,2256,174,6,5,11,54.5%,1h
24174,2,仙仙,2256,67,5,6,11,45.5%,34m
24174,1,[爱国]wangshi,2256,132,5,8,13,38.5%,45m
24174,1,[战争结束了]麻薯,2256,144,4,6,10,40.0%,45m
24174,1,湛冰,2256,140,3,6,9,33.3%,1h
24174,2,[盖达林]胖子传奇,2256,30,2,3,5,40.0%,10m
24174,1,rabit,2256,96,2,6,8,25.0%,1h
24174,1,死灵生和,2256,48,2,8,10,20.0%,8m
24174,2,[暴雪三队]别追了人家还小,2256,0,1,0,1,100.0%,50m
24174,2,LlllII,2256,0,1,0,1,100.0%,13m
24174,2,克维奥,2256,0,1,0,1,100.0%,1h
24174,2,[相爱一家亲]上善若水,2256,0,1,0,1,100.0%,5m
24174,2,kmert,2256,0,1,2,3,33.3%,1h
24174,2,我只想守护你,2256,30,1,3,4,25.0%,1h
24174,1,GiannisX,2256,48,1,5,6,16.7%,1h
24174,1,简单的许叔叔,2256,0,1,6,7,14.3%,1h
24174,2,吃饱喝足去干批,2256,0,0,1,1,0.0%,1h
24195,2,mdzz,2255,1306,97,97,194,50.0%,4m
24195,2,super,2255,768,28,30,58,48.3%,52m
24195,2,[TLFKR]东野青皮龟,2255,715,25,27,52,48.1%,49m
24195,2,自个的牛牛,2255,294,22,17,39,56.4%,43m
24195,2,[看我朵蜜你]luoaotian,2255,579,22,21,43,51.2%,1h
24195,2,萌新求放过,2255,595,21,22,43,48.8%,1h
24195,1,wabmandyou,2255,459,18,18,36,50.0%,1h
24195,2,歪嘴战神赵老四,2255,355,14,16,30,46.7%,19m
24195,2,赞美太阳,2255,176,8,9,17,47.1%,1h
24195,1,[Shawk]dark,2255,207,7,4,11,63.6%,1h
24195,2,[魔灵圣域]菜鸡梓峰,2255,93,4,2,6,66.7%,1h
24195,3,日落,2255,0,4,5,9,44.4%,1h
24195,2,[o唔姆o]MaGeJiTerran,2255,60,3,2,5,60.0%,1h
24195,2,骚扰我必诛之,2255,30,2,0,2,100.0%,60m
24195,2,晨芒,2255,0,2,3,5,40.0%,1h
24195,2,蛮枭,2255,108,2,5,7,28.6%,1h
24195,2,[GEE]POLARIS,2255,0,0,1,1,0.0%,1h
24195,2,小怪兽先生,2255,0,0,1,1,0.0%,56m
24195,3,skkkyyy,2255,0,0,6,6,0.0%,1h
24214,3,llllllllllll,2254,1325,108,119,227,47.6%,1h
24214,3,小七阿,2254,1498,97,111,208,46.6%,53m
24214,2,Fury,2254,941,56,51,107,52.3%,34m
24214,2,皮皮虾,2254,990,52,59,111,46.8%,60m
24214,2,deeew,2254,642,29,27,56,51.8%,34m
24214,2,九黎之殇,2254,671,28,24,52,53.8%,1h
24214,1,皮皮虾,2254,410,15,18,33,45.5%,24m
24214,2,[特工]繁简繁,2254,300,10,8,18,55.6%,21m
24214,2,超能正在灿,2254,222,7,14,21,33.3%,13m
24214,1,车车架大炮,2254,240,6,9,15,40.0%,12m
24214,2,我从虚空中降临,2254,0,1,0,1,100.0%,34m
24214,1,佛爷,2254,0,1,0,1,100.0%,1h
24214,3,QIQI,2254,30,1,1,2,50.0%,53m
24214,2,唯有墨花,2254,0,1,6,7,14.3%,1h
24214,1,[SS天羽]段方毅,2254,0,1,7,8,12.5%,38m
24214,2,进化之主,2254,0,0,1,1,0.0%,5m
24214,3,[TG战队]月下清酒,2254,0,0,2,2,0.0%,37m
24214,2,[欢迎萌新]开开心心,2254,0,0,2,2,0.0%,5m
24214,2,呆阿龙,2254,0,0,3,3,0.0%,1h
24233,1,DAHE,2253,1238,83,86,169,49.1%,53m
24233,3,[Aegean]Quincy,2253,1575,77,96,173,44.5%,1h
24233,3,caixin,2253,1475,69,76,145,47.6%,22m
24233,1,最好的疯疯,2253,644,27,25,52,51.9%,1h
24233,2,Please,2253,436,16,11,27,59.3%,1h
24233,3,快乐奶牛,2253,263,9,14,23,39.1%,30m
24233,1,Griffithgouf,2253,112,6,6,12,50.0%,1h
24233,1,[菜鸡球带]Tim,2253,136,6,7,13,46.2%,60m
24233,2,WOOD,2253,100,4,4,8,50.0%,1h
24233,2,我最帅了,2253,46,4,5,9,44.4%,55m
24233,1,sotheworldto,2253,186,4,8,12,33.3%,1h
24233,2,CesareK,2253,58,3,0,3,100.0%,1h
24233,2,iuiu,2253,60,3,3,6,50.0%,1h
24233,2,[镜花水月丨]本人空气,2253,30,2,0,2,100.0%,1h
24233,2,HHHGGGFFF,2253,30,2,0,2,100.0%,1h
24233,2,龙渊,2253,30,2,1,3,66.7%,28m
24233,2,shui,2253,46,2,5,7,28.6%,1h
24233,2,[CMCC]zcx,2253,0,1,1,2,50.0%,1h
24233,2,天涯无尽,2253,30,1,3,4,25.0%,1h
24233,2,dixiao,2253,0,0,1,1,0.0%,1h
24253,1,[终极咸鱼]阔少,2252,1686,122,114,236,51.7%,35m
24253,2,[TCP]CtCt,2252,1609,91,102,193,47.2%,30m
24253,2,七七小可爱吖,2252,440,17,9,26,65.4%,44m
24253,1,Hunter,2252,225,10,5,15,66.7%,42m
24253,1,百战成金,2252,168,6,8,14,42.9%,8m
24253,1,深海鲨鱼王,2252,226,6,11,17,35.3%,1h
24253,1,吉祥,2252,189,4,8,12,33.3%,16m
24253,2,彳亍不彳亍,2252,44,2,1,3,66.7%,27m
24253,2,婕妤,2252,30,2,2,4,50.0%,1h
24253,1,[星际爱好者队]别再揍我了,2252,0,2,6,8,25.0%,42m
24253,2,冥界,2252,18,1,1,2,50.0%,1h
24253,1,天际浮云,2252,96,1,2,3,33.3%,9m
24253,2,[四叶草]树人,2252,30,1,2,3,33.3%,1h
