rank,tier,name,mmr,points,wins,losses,played,winrate,age
6077,2,dooz,3584,60,2,2,4,50.0%,10m
6077,2,terranstyle,3584,62,2,4,6,33.3%,5m
6077,2,[SCLA]WiperElite,3584,0,0,1,1,0.0%,23m
6077,2,[ValidG]Ins,3584,0,0,1,1,0.0%,23m
6077,2,Park,3584,0,0,1,1,0.0%,3m
6091,2,[B2]Regulator,3583,1453,116,96,212,54.7%,15m
6091,2,[MaAtMo]MooCow,3583,616,54,59,113,47.8%,11m
6091,2,Hawks,3583,376,16,4,20,80.0%,2m
6091,2,SoarTomboy,3583,222,13,3,16,81.2%,16m
6091,2,Bowil,3583,331,13,16,29,44.8%,27m
6091,2,Grannyfapple,3583,126,4,2,6,66.7%,17m
6091,2,[WroHo]Goodwin,3583,58,2,3,5,40.0%,14m
6091,3,Gypsy,3583,0,1,1,2,50.0%,5m
6091,2,[QTp2T]jackbest,3583,30,1,3,4,25.0%,2m
6091,2,Chief,3583,0,0,2,2,0.0%,33m
6101,2,[WCMC]neuroscope,3582,1543,221,218,439,50.3%,28m
6101,2,SoLo,3582,1041,38,53,91,41.8%,23m
6101,2,Vuvuzela,3582,515,23,15,38,60.5%,34m
6101,2,Jossi,3582,179,10,3,13,76.9%,2m
6101,2,Cadmium,3582,205,8,2,10,80.0%,13m
6101,2,Kanpo,3582,144,5,6,11,45.5%,26m
6101,2,stargodzilla,3582,116,4,7,11,36.4%,27m
6101,2,Shortandfat,3582,120,2,2,4,50.0%,16m
6101,2,Sean,3582,0,1,0,1,100.0%,36m
6101,2,[ROnSC]Syre,3582,0,1,3,4,25.0%,14m
6101,2,[DENINO]BestDahlia,3582,0,0,1,1,0.0%,9m
6112,2,[KoWL]Koumei,3581,1295,161,154,315,51.1%,28m
6112,2,[ValidG]Indroves,3581,1466,88,76,164,53.7%,15m
6112,2,[TGosuB]XLBeastmode,3581,1534,87,72,159,54.7%,6m
6112,2,IIIIIIIIIIII,3581,754,49,43,92,53.3%,18m
6112,2,Miaha,3581,946,45,51,96,46.9%,28m
6112,2,Zero,3581,332,33,20,53,62.3%,14m
6112,2,TheMilkMan,3581,310,15,8,23,65.2%,42m
6112,2,LeahBlo,3581,396,14,16,30,46.7%,16m
6112,2,BobStaMan,3581,139,7,1,8,87.5%,13m
6112,2,IIIIIIIIII,3581,117,6,2,8,75.0%,35m
6112,2,juiCed,3581,0,0,5,5,0.0%,11m
6123,2,[XDRAX8]RaitoKun,3580,1438,107,87,194,55.2%,9m
6123,2,nice,3580,771,80,56,136,58.8%,6m
6123,2,ShEYeNne,3580,239,37,22,59,62.7%,36m
6123,2,[NPhasA]JeChuv,3580,529,24,19,43,55.8%,5m
6123,2,[TGosuC]Kind,3580,443,20,13,33,60.6%,35m
6123,2,UrWifeMyKid,3580,350,12,17,29,41.4%,23m
6123,2,[WeBDB]ParaDoX,3580,182,6,2,8,75.0%,6m
6123,2,[LoF]Darksityl,3580,120,3,0,3,100.0%,19m
6123,2,mOOdY,3580,60,3,2,5,60.0%,25m
6123,2,Mizmaze,3580,112,2,1,3,66.7%,23m
6123,2,DARK,3580,30,1,3,4,25.0%,3m
6123,2,[InGt]eKaname,3580,73,0,3,3,0.0%,42m
6135,2,Chi,3579,1553,244,237,481,50.7%,21m
6135,2,[DhZPro]mwaltr,3579,850,105,114,219,47.9%,13m
6135,2,[ZTemps]Fibonacci,3579,955,63,65,128,49.2%,41m
6135,2,DKDK,3579,811,41,21,62,66.1%,21m
