rank,tier,name,mmr,points,wins,losses,played,winrate,age
1680,2,쫘파게티문재인,2911,1230,91,93,184,49.5%,9m
1680,2,[고풍용맹]Bow,2911,30,4,3,7,57.1%,49m
1682,1,CLaUs,2910,235,8,11,19,42.1%,21m
1682,1,상은이의하루,2910,0,1,1,2,50.0%,50m
1682,3,홍진호,2910,0,0,2,2,0.0%,26m
1685,2,Solindar,2909,0,2,3,5,40.0%,49m
1686,2,bangty,2908,1543,425,404,829,51.3%,4m
1686,3,llllllllllll,2908,142,4,10,14,28.6%,7m
1688,1,[진격의]희야,2907,158,5,6,11,45.5%,52m
1688,3,海豹球,2907,0,1,4,5,20.0%,26m
1690,2,내목숨을자치령에,2906,566,24,28,52,46.2%,11m
1690,1,scvskawk,2906,78,3,4,7,42.9%,52m
1692,2,presenT,2905,182,8,6,14,57.1%,28m
1693,1,DeCoy,2904,490,17,18,35,48.6%,52m
1693,1,닥돌,2904,0,1,2,3,33.3%,52m
1695,3,[深耕C]PrAy,2903,1372,57,52,109,52.3%,7m
1695,1,hojun,2903,360,12,11,23,52.2%,52m
1695,2,아리스트스세,2903,94,2,7,9,22.2%,29m
1698,3,IIIIII,2902,330,13,11,24,54.2%,23m
1698,3,[으리군주]DirtyCrow,2902,0,4,1,5,80.0%,26m
1698,1,皮勒斯,2902,0,1,1,2,50.0%,50m
1698,1,한지,2902,0,0,4,4,0.0%,52m
1702,1,[Badman]이유진,2901,159,5,3,8,62.5%,50m
1702,1,ken,2901,90,1,2,3,33.3%,51m
1704,1,황제,2900,36,1,4,5,20.0%,50m
1705,2,잿빛향기,2899,60,3,1,4,75.0%,54m
1705,2,캡틴짱,2899,0,1,0,1,100.0%,29m
1705,3,[이저세계]FoxShio,2899,0,0,3,3,0.0%,27m
1708,3,뽑아보니일꾼,2898,862,40,37,77,51.9%,10m
1708,2,운좋은올빼미,2898,99,1,5,6,16.7%,54m
1708,2,speaknow,2898,0,0,2,2,0.0%,28m
1711,1,bboykid,2897,304,13,9,22,59.1%,50m
1711,1,RedRaccoon,2897,0,2,3,5,40.0%,51m
1713,1,개초보임살살요,2895,1625,182,167,349,52.1%,52m
1713,1,terran,2895,1652,111,91,202,55.0%,52m
1713,3,[붙어라]oajnrtnf,2895,774,75,72,147,51.0%,4m
1713,3,Yoona,2895,1403,64,92,156,41.0%,5m
1713,1,Shinewarrior,2895,207,9,9,18,50.0%,52m
1713,1,武汉加油中国加油,2895,74,3,6,9,33.3%,51m
1713,1,다그바,2895,0,1,0,1,100.0%,20m
1720,1,GoaulD,2894,262,9,6,15,60.0%,52m
1720,1,[무한양승준]Yuraeha,2894,36,2,3,5,40.0%,52m
1722,1,헬로모토,2893,838,40,24,64,62.5%,50m
1722,1,lain,2893,542,29,23,52,55.8%,52m
1722,1,KeiFromNYC,2893,782,29,29,58,50.0%,52m
1722,1,한번만,2893,224,9,7,16,56.2%,21m
1722,2,[습격자까마귀]오토모빌,2893,86,3,1,4,75.0%,54m
1722,3,SoSYang,2893,0,2,4,6,33.3%,27m
1728,1,초보라고놀리지말,2892,456,16,18,34,47.1%,52m
1728,1,MagicKim,2892,323,10,8,18,55.6%,51m
1730,1,[문재앙씨발놈]신안노예출신,2891,1236,97,74,171,56.7%,52m
1730,2,에렌디라,2891,32,1,2,3,33.3%,53m
1732,1,[123iN]일방인,2890,198,7,9,16,43.8%,52m
1732,1,아무나,2890,159,7,10,17,41.2%,52m
1732,3,dairyproduct,2890,0,3,2,5,60.0%,27m
1735,1,ikmsisky,2889,256,10,8,18,55.6%,50m
1735,2,[ZN]SMandH,2889,0,3,2,5,60.0%,49m
1737,2,[자지와보1지]머린,2888,442,17,14,31,54.8%,54m
1737,3,[WINTR]Winter,2888,440,14,25,39,35.9%,9m
1737,2,臭皮出來玩,2888,40,2,1,3,66.7%,53m
1740,2,[조직]동수파파,2887,564,20,16,36,55.6%,53m
1741,1,[조직]skywalker,2885,1501,97,86,183,53.0%,50m
1741,3,[해피투게더]TRoll,2885,694,25,26,51,49.0%,10m
1741,1,[넌없고난있어]애인있거든요,2885,114,3,5,8,37.5%,50m
1744,3,[Insane]후추,2882,1523,93,81,174,53.4%,10m
1744,1,CAT,2882,1017,34,34,68,50.0%,52m
1744,1,BioMan,2882,124,7,2,9,77.8%,50m
1747,2,마린보이,2881,30,1,1,2,50.0%,53m
1748,2,[TMR]yehyi,2880,0,1,1,2,50.0%,53m
1749,3,combative,2879,1060,45,48,93,48.4%,4m
1749,2,殘奘取經,2879,302,11,11,22,50.0%,54m
1749,1,holy,2879,140,6,8,14,42.9%,52m
1749,2,[근본은말보루]주태양,2879,112,3,4,7,42.9%,53m
1749,3,[머구폐렴]설원기설,2879,0,1,0,1,100.0%,27m
1749,2,[공략]라이츄봇,2879,0,1,0,1,100.0%,49m
1749,3,가을스케치,2879,0,0,1,1,0.0%,26m
1756,1,梅梅,2878,867,37,33,70,52.9%,51m
1757,1,接米令,2877,1626,246,256,502,49.0%,50m
1757,1,찾았다휴,2877,1616,101,90,191,52.9%,51m
1757,1,ShadowTroll,2877,90,4,3,7,57.1%,52m
1760,2,Brandeis,2876,180,5,2,7,71.4%,53m
1760,3,Katsu,2876,30,1,5,6,16.7%,3m
1762,2,맛있는청국장,2875,220,8,8,16,50.0%,53m
1763,1,TechnicalKim,2873,454,14,17,31,45.2%,52m
1763,2,토스최고,2873,30,2,0,2,100.0%,53m
1765,3,스타,2872,1157,102,99,201,50.7%,9m
1765,3,닉쿤,2872,390,15,17,32,46.9%,10m
1765,1,vip,2872,292,13,15,28,46.4%,50m
1765,2,闇焰風暴,2872,0,3,2,5,60.0%,54m
1765,2,단팥펭귄,2872,0,1,0,1,100.0%,49m
1765,2,쥬지딴딴넣을게,2872,0,0,1,1,0.0%,49m
1771,2,시끈남,2870,701,31,27,58,53.4%,53m
1771,2,사람사냥꾼,2870,104,3,0,3,100.0%,28m
1773,1,척추사단접기,2868,506,19,20,39,48.7%,52m
1773,2,cozy,2868,257,10,9,19,52.6%,53m
1773,2,kop,2868,317,9,10,19,47.4%,49m
1773,2,박아라,2868,302,9,14,23,39.1%,54m
1777,1,Crema,2867,0,0,2,2,0.0%,21m
1778,1,kwon,2866,204,6,9,15,40.0%,50m
1779,3,마한판붙어보자마,2865,97,4,2,6,66.7%,27m
1779,2,[S0fT]Reet,2865,90,4,3,7,57.1%,53m
1779,2,[비트]lIlIlIlIlIlI,2865,0,0,1,1,0.0%,54m
1782,2,어드레스,2863,88,4,2,6,66.7%,50m
1782,2,sopantalia,2863,58,2,1,3,66.7%,49m
1784,1,Vanishment,2862,1575,58,57,115,50.4%,52m
1784,1,zoon,2862,304,11,10,21,52.4%,50m
1784,2,카레우동,2862,0,0,1,1,0.0%,54m
1787,1,[보스모드]모나크,2860,0,2,3,5,40.0%,26m
1788,3,힘내라우덩재,2859,1448,775,763,1538,50.4%,11m
1789,2,[Rebel]달려달려,2858,0,0,1,1,0.0%,49m
1790,2,비겁한,2857,416,14,13,27,51.9%,54m
1790,2,Mute,2857,136,6,3,9,66.7%,49m
1790,1,dydy,2857,0,3,2,5,60.0%,26m
1793,2,Mist,2856,1104,50,28,78,64.1%,54m
1794,1,eric,2855,551,16,24,40,40.0%,52m
1794,2,zenius,2855,60,3,1,4,75.0%,54m
1796,2,동구밖과수원샷,2854,286,9,8,17,52.9%,53m
1796,2,JIMCHOO,2854,0,0,1,1,0.0%,49m
1798,2,[SC2HK]KiwkofSoLo,2853,30,2,0,2,100.0%,53m
1798,2,호연지기,2853,0,0,3,3,0.0%,53m
1800,2,[한국남자]FreeRun,2852,565,25,23,48,52.1%,54m
1800,2,마스터티어,2852,415,16,9,25,64.0%,53m
1800,2,[Equal]ReyNor,2852,300,11,11,22,50.0%,54m
1800,1,llllllllllll,2852,216,5,8,13,38.5%,52m
1804,1,라디드,2851,234,9,15,24,37.5%,52m
1805,2,[INFNO]芒果乾,2850,60,3,1,4,75.0%,49m
1806,1,그거슨헤팝,2849,1579,111,102,213,52.1%,51m
1807,2,띵똥,2848,762,29,24,53,54.7%,53m
1807,1,OuO,2848,690,20,30,50,40.0%,50m
1809,3,arous,2846,1434,60,60,120,50.0%,8m
1810,1,XiGinPinkGay,2845,578,20,23,43,46.5%,52m
1810,1,오키타안리,2845,93,2,4,6,33.3%,52m
1810,3,마쉬마로,2845,0,1,1,2,50.0%,27m
1810,2,방구는자연의하품,2845,0,1,1,2,50.0%,53m
1814,3,톰토맹,2844,743,72,70,142,50.7%,11m
1814,2,후로게이머,2844,1565,64,49,113,56.6%,54m
1814,2,oDiNe,2844,98,3,8,11,27.3%,54m
1814,2,[유돈해브마미]beeshop,2844,30,1,2,3,33.3%,49m
1818,2,廣風玄石,2843,1520,800,792,1592,50.3%,9m
1818,1,[나가자]Master,2843,1553,55,61,116,47.4%,51m
1820,2,[개미별의부활]나와호랑이님,2842,0,0,1,1,0.0%,49m
1821,2,SoSimple,2841,798,31,22,53,58.5%,50m
1821,2,AFK,2841,0,0,1,1,0.0%,49m
1823,1,[REGENO]baggio,2840,244,7,12,19,36.8%,52m
1823,2,wjik,2840,0,4,1,5,80.0%,49m
1823,2,CitadelOfWar,2840,114,4,4,8,50.0%,53m
1823,2,超新星,2840,0,0,1,1,0.0%,54m
1827,1,람도,2839,1575,93,92,185,50.3%,52m
1827,2,[봉다리]비니루,2839,398,14,19,33,42.4%,54m
1827,2,세종대왕,2839,132,6,6,12,50.0%,28m
1830,1,[음식점]통스팸구이,2838,114,3,11,14,21.4%,52m
1831,2,GHOSTDARKNES,2837,314,11,7,18,61.1%,54m
1831,2,[실력의기원]오줌싸게준이,2837,156,6,3,9,66.7%,54m
1833,1,존페트루치,2835,1515,155,155,310,50.0%,52m
1833,2,태영이는은희꺼,2835,692,25,24,49,51.0%,53m
1833,1,[수사]MarusParty,2835,191,6,4,10,60.0%,22m
1833,2,카페인쿠키,2835,60,2,3,5,40.0%,53m
1833,2,ohmduph,2835,32,1,5,6,16.7%,54m
1838,3,샤샤샤샷,2834,396,13,24,37,35.1%,7m
1838,2,악동,2834,62,2,2,4,50.0%,53m
1840,3,MAX,2833,1451,79,91,170,46.5%,6m
1840,2,MASTERXENON,2833,381,15,9,24,62.5%,53m
1842,3,TnT,2831,1556,374,356,730,51.2%,7m
1842,2,지후아빠,2831,0,0,1,1,0.0%,54m
1844,2,[C89923]MrTrump,2830,0,0,1,1,0.0%,29m
1845,2,[WTSC]건치미소,2829,728,30,19,49,61.2%,50m
1845,2,간바레,2829,204,7,5,12,58.3%,53m
1845,2,Lotus,2829,88,5,1,6,83.3%,49m
1845,2,드래곤,2829,151,5,5,10,50.0%,49m
1849,2,OpTiMusPrime,2828,1051,45,43,88,51.1%,49m
1849,2,[燚燚燚燚燚燚]llllllllllll,2828,1044,43,41,84,51.2%,54m
1849,1,coorsllte,2828,415,14,16,30,46.7%,52m
1849,2,idfgot,2828,88,4,3,7,57.1%,49m
1849,2,쌔게해,2828,88,3,3,6,50.0%,49m
1854,2,台灣留岛不留人,2827,1483,145,139,284,51.1%,9m
1855,2,붉은감자,2826,0,1,0,1,100.0%,20m
1856,2,으흐흐저리가,2825,715,29,24,53,54.7%,49m
1856,2,HeroLeader,2825,222,8,10,18,44.4%,53m
1856,3,[내사랑슬기찡]마게촌빠돌이터미,2825,40,4,4,8,50.0%,27m
1859,2,KDBwo,2824,703,29,19,48,60.4%,53m
1859,2,가을하늘,2824,165,6,5,11,54.5%,29m
1859,1,[넷중에]우리편만뵹쉰유유,2824,0,1,0,1,100.0%,25m
1859,3,RobSui,2824,30,1,1,2,50.0%,27m
1863,2,BGdevilin,2821,377,16,13,29,55.2%,49m
1864,3,[트롤처리반장]중재중재,2820,1127,78,78,156,50.0%,7m
1864,2,achahai,2820,500,26,25,51,51.0%,53m
1864,2,Celeste,2820,0,0,2,2,0.0%,49m
1867,2,BladeOfAiur,2819,0,1,0,1,100.0%,54m
1868,2,[어둠의사신단]어둠의기사,2818,0,1,0,1,100.0%,49m
1869,1,네이머,2817,284,10,17,27,37.0%,52m
1869,2,플로랑로시에르,2817,0,4,1,5,80.0%,49m
1869,2,[ELS]Whale,2817,0,1,1,2,50.0%,53m
1869,2,llllllllllll,2817,0,0,1,1,0.0%,53m
1873,2,[무능한일당들]몰랑찡,2816,130,4,1,5,80.0%,54m
1873,2,siheon,2816,30,3,4,7,42.9%,49m
1875,2,Sam,2815,1550,75,69,144,52.1%,53m
1875,2,DRSTRANGE,2815,102,2,1,3,66.7%,54m
1875,3,둥둥깜,2815,0,0,1,1,0.0%,26m
1878,2,pray,2814,132,5,12,17,29.4%,20m
1878,2,兇兇肥婆,2814,144,3,2,5,60.0%,53m
1880,2,RecycleBin,2813,863,34,28,62,54.8%,53m
1881,3,천사자,2812,1474,75,72,147,51.0%,3m
1881,2,jason,2812,206,7,5,12,58.3%,53m
1881,2,juwon,2812,88,1,1,2,50.0%,53m
1884,2,[MET]화재시대피요령,2811,88,1,1,2,50.0%,54m
1884,3,[찹쌀모찌]크으취한다,2811,40,1,1,2,50.0%,27m
1886,1,[zAWSLz]aaaa,2810,454,25,22,47,53.2%,52m
1886,2,DKOFI,2810,114,4,2,6,66.7%,54m
1888,2,kcawnsgh,2809,172,6,9,15,40.0%,53m
1888,2,변돌군,2809,156,5,4,9,55.6%,54m
1888,2,spionaggio,2809,0,2,4,6,33.3%,49m
1888,3,일리네어,2809,0,0,1,1,0.0%,27m
1892,2,죽음의사신,2808,30,1,2,3,33.3%,53m
1892,2,히페리온준형테란,2808,0,1,2,3,33.3%,53m
1894,2,藍金黃之黃色,2807,954,38,37,75,50.7%,49m
1894,2,IIIIIIIIIIII,2807,485,14,20,34,41.2%,53m
1894,1,eyah,2807,294,11,17,28,39.3%,50m
1894,3,불타는고구마,2807,201,5,3,8,62.5%,42m
1894,1,guttedbro,2807,181,4,5,9,44.4%,20m
1899,2,kkifree,2806,211,9,10,19,47.4%,29m
1900,3,武漢肺炎,2805,147,4,4,8,50.0%,26m
1900,2,jkpxT,2805,88,1,1,2,50.0%,50m
1902,2,치느님,2804,144,6,5,11,54.5%,53m
1903,2,BUNTUTS,2803,0,1,1,2,50.0%,54m
1904,2,llllllllllll,2802,476,20,10,30,66.7%,53m
1904,1,로봇자객,2802,0,2,4,6,33.3%,25m
1906,2,습니다,2801,504,31,21,52,59.6%,53m
1906,3,[잉제링이]llllllllllll,2801,171,9,10,19,47.4%,10m
1906,2,RavenADW,2801,208,6,9,15,40.0%,28m
1909,3,팽민우,2798,419,19,16,35,54.3%,11m
1910,1,IIIIIIIIIIII,2796,116,4,6,10,40.0%,50m
1910,2,나는꼼수다,2796,30,1,5,6,16.7%,54m
1912,2,[Xbaek]Infinity,2795,0,2,3,5,40.0%,54m
1912,2,앙마데,2795,88,1,2,3,33.3%,50m
1912,1,Piao,2795,0,1,4,5,20.0%,24m
1912,1,[어둠의사신단]어둠의검신,2795,0,0,4,4,0.0%,50m
1916,2,세이진,2792,815,78,68,146,53.4%,54m
1916,1,이소융,2792,766,38,43,81,46.9%,52m
1916,3,감사합니다람쥐,2792,391,13,23,36,36.1%,10m
1919,1,burai,2791,0,0,2,2,0.0%,25m
1920,1,정영훈,2790,432,17,25,42,40.5%,52m
1920,1,magicprotoss,2790,96,3,4,7,42.9%,26m
1920,3,yolo,2790,30,2,0,2,100.0%,54m
1923,3,Piggy,2789,197,7,6,13,53.8%,49m
1923,2,zkfkzk,2789,114,4,4,8,50.0%,49m
1923,3,intellect,2789,97,1,1,2,50.0%,27m
1926,2,[DMN]口休口休,2788,416,16,14,30,53.3%,54m
1927,2,CuT,2787,86,4,7,11,36.4%,49m
1927,2,RyoKo,2787,102,2,2,4,50.0%,53m
1929,3,Stephoned,2786,291,18,15,33,54.5%,55m
1929,2,GIANT,2786,226,8,9,17,47.1%,53m
1929,2,Eden,2786,30,2,3,5,40.0%,49m
1932,2,习近平,2785,416,50,54,104,48.1%,54m
1932,2,셰프도현,2785,487,16,19,35,45.7%,50m
1932,2,onlyonekill,2785,0,0,3,3,0.0%,54m
1935,1,군단을위하여,2783,840,31,32,63,49.2%,52m
1935,2,[문재앙씨발놈]호날두가조아,2783,476,19,19,38,50.0%,53m
1935,1,FirstLotus,2783,340,10,20,30,33.3%,52m
1935,2,게으른천재,2783,30,2,3,5,40.0%,50m
1939,1,[스타놀이터]둘리,2781,0,3,4,7,42.9%,52m
1940,1,블뤼자드,2780,1488,356,359,715,49.8%,11m
1940,2,[CnB]소중중야,2780,341,13,10,23,56.5%,54m
1940,2,[sc2mc]Destiny,2780,0,0,1,1,0.0%,28m
1940,2,[케살]dkffdkdkdkdk,2780,0,0,2,2,0.0%,29m
1944,2,[如何]BadGirl,2778,248,28,30,58,48.3%,53m
1945,1,[성원제자]주키코모리,2777,121,3,5,8,37.5%,50m
1945,3,EveryLevel,2777,0,1,1,2,50.0%,23m
1945,3,박핑크,2777,30,1,1,2,50.0%,23m
1948,3,홍진호,2776,506,19,18,37,51.4%,54m
1949,1,Vulcan,2775,193,8,7,15,53.3%,50m
1950,2,Ayao,2773,629,31,15,46,67.4%,53m
1950,2,Chilled,2773,302,13,10,23,56.5%,49m
1950,3,[GnSa]pro,2773,194,8,5,13,61.5%,23m
1950,1,314872968855,2773,0,2,3,5,40.0%,26m
1954,1,stuck,2772,1530,220,216,436,50.5%,50m
1954,2,[Worm]빠따이,2772,437,31,32,63,49.2%,53m
1954,2,Strategist,2772,306,11,14,25,44.0%,54m
1954,2,Arktanis,2772,30,2,2,4,50.0%,54m
1958,3,어허이,2771,422,22,15,37,59.5%,55m
1958,2,rekwonvi,2771,184,6,4,10,60.0%,53m
1958,2,anednf,2771,194,6,6,12,50.0%,53m
1958,3,[超級大雷貓]Sugar,2771,114,5,2,7,71.4%,55m
1962,3,MirKing,2769,364,13,7,20,65.0%,55m
1963,2,프안,2768,142,4,3,7,57.1%,54m
1964,2,오버로드개꿀맛,2767,102,3,3,6,50.0%,53m
1964,3,Velocity,2767,0,0,1,1,0.0%,49m
1964,3,cruelR,2767,0,0,1,1,0.0%,55m
1964,2,Joker,2767,0,0,3,3,0.0%,53m
1968,3,에드롭,2766,183,40,49,89,44.9%,6m
1969,2,RevoltTrees,2765,256,7,13,20,35.0%,54m
1970,2,산이,2764,1023,89,84,173,51.4%,54m
1970,1,IIIIIIIIIII,2764,574,18,28,46,39.1%,52m
1970,2,[무심천]하수,2764,368,14,16,30,46.7%,53m
1973,2,IIIllIlIIlll,2763,1319,231,212,443,52.1%,53m
1973,2,가가라이브,2763,0,3,4,7,42.9%,49m
1975,3,WuhanVirus,2762,96,4,2,6,66.7%,22m
1975,3,nikeSB,2762,30,2,0,2,100.0%,22m
1977,3,GrimReaper,2761,1414,227,221,448,50.7%,23m
1977,2,가나다라마바사아,2761,744,26,31,57,45.6%,54m
1977,1,MAX,2761,241,10,10,20,50.0%,50m
1977,2,[NGameS]DozerO,2761,116,4,7,11,36.4%,50m
1981,1,poison,2760,337,13,14,27,48.1%,53m
1981,3,xxxxxxxxxxxx,2760,83,3,4,7,42.9%,55m
1983,1,연수,2759,1208,48,47,95,50.5%,52m
1983,2,JohnnyGroove,2759,817,47,39,86,54.7%,54m
1983,2,[SofT]SKTFaker,2759,1146,47,43,90,52.2%,54m
1986,2,kirbm,2758,1146,69,63,132,52.3%,53m
1987,2,性福大台中,2757,662,40,35,75,53.3%,53m
1987,2,XiaoSong,2757,636,23,24,47,48.9%,53m
1987,1,게임의법칙,2757,145,4,3,7,57.1%,25m
1990,3,Legit,2756,1578,92,79,171,53.8%,23m
1990,3,RinkoMika,2756,120,5,3,8,62.5%,54m
1992,3,llllllllllll,2755,0,1,0,1,100.0%,23m
1993,3,oftenGGblind,2754,46,3,0,3,100.0%,49m
1993,1,llllllllllll,2754,0,2,3,5,40.0%,24m
1993,2,PROBE,2754,88,1,6,7,14.3%,53m
1996,2,MTman,2753,170,6,3,9,66.7%,49m
1997,3,[리그전]폭주라마,2751,0,1,1,2,50.0%,26m
1997,2,CHRISWATCH,2751,0,0,4,4,0.0%,53m
1999,2,[國本]BlueTa,2749,1521,262,240,502,52.2%,53m
2000,1,끝까지가다,2748,1121,44,42,86,51.2%,52m
2000,3,제라툴,2748,247,9,7,16,56.2%,23m
2002,3,llllllllllll,2747,0,0,2,2,0.0%,23m
2003,2,리밋학팔,2746,693,45,44,89,50.6%,54m
2003,1,오포읍능평리,2746,451,15,23,38,39.5%,52m
2003,1,[얼굴]적아대녀,2746,193,8,14,22,36.4%,21m
2003,2,ThomBrowne,2746,30,3,5,8,37.5%,50m
2007,1,뚱땡이,2745,1571,98,94,192,51.0%,52m
2007,3,WillyTheKid,2745,226,8,6,14,57.1%,55m
2009,3,我真的不知道,2743,28,3,6,9,33.3%,28m
2010,1,케사,2742,518,15,23,38,39.5%,52m
2011,1,IIIIIIIIII,2741,0,3,2,5,60.0%,26m
2011,3,천하태풍작살,2741,0,0,2,2,0.0%,54m
2013,3,무요,2740,1447,96,90,186,51.6%,49m
2013,2,OVERCLOCK,2740,214,7,13,20,35.0%,54m
2015,3,황패의종회김,2739,880,43,35,78,55.1%,55m
2015,3,[TITOS]Einein,2739,174,5,5,10,50.0%,55m
2017,1,Luthan,2738,0,3,4,7,42.9%,50m
2017,3,안녀여여여여여,2738,30,1,3,4,25.0%,23m
2019,2,[OKRAN]운좋은경현,2737,243,7,11,18,38.9%,54m
2019,3,ttasfa,2737,0,0,1,1,0.0%,55m
2021,1,FIREX,2736,1567,108,104,212,50.9%,52m
2021,3,원펀치투깅냉이,2736,67,4,3,7,57.1%,23m
2021,1,[NGameS]이리꾹,2736,0,0,1,1,0.0%,26m
2024,1,똘똘이스머프,2735,162,5,15,20,25.0%,52m
2024,3,shinta,2735,30,2,1,3,66.7%,54m
2026,3,왈카리아,2734,0,0,1,1,0.0%,54m
2027,3,Goliath,2733,952,41,31,72,56.9%,49m
2027,3,WizzleLi,2733,876,36,32,68,52.9%,49m
2027,2,WarComplete,2733,458,18,19,37,48.6%,54m
2027,2,땡땡땡,2733,129,6,3,9,66.7%,54m
2027,3,[겨울방어]잘생긴남자,2733,0,1,2,3,33.3%,54m
2027,3,CrazyZerg,2733,0,0,1,1,0.0%,55m
2027,3,[사철단]UltimatumJ,2733,0,0,1,1,0.0%,54m
2034,3,Foamster,2732,265,9,5,14,64.3%,23m
2034,3,outposts,2732,58,2,2,4,50.0%,23m
2036,1,PokemonXY,2731,604,76,63,139,54.7%,52m
2036,2,theREverse,2731,698,25,26,51,49.0%,53m
2038,1,ogsMC,2730,1588,528,522,1050,50.3%,53m
2038,3,[스카이파이터]멍츄,2730,230,7,2,9,77.8%,23m
2038,2,OversKy,2730,0,3,4,7,42.9%,49m
2041,2,Nick,2729,1529,162,161,323,50.2%,54m
2041,3,언더더씨,2729,0,0,2,2,0.0%,49m
2043,3,진팀장렛츠고,2727,573,24,22,46,52.2%,49m
2043,3,놀지기,2727,252,8,5,13,61.5%,49m
2043,3,수락동자,2727,0,3,4,7,42.9%,27m
2046,3,nunu,2726,522,23,20,43,53.5%,23m
2046,1,나만의롱보우,2726,0,1,2,3,33.3%,25m
2048,1,천안킹카,2725,1535,334,317,651,51.3%,51m
2048,1,스나이퍼,2725,979,53,54,107,49.5%,52m
2050,2,夜空,2724,823,32,36,68,47.1%,54m
2050,1,lonegunman,2724,420,16,20,36,44.4%,50m
2052,3,글그림,2722,984,332,342,674,49.3%,3m
2053,3,아이유,2721,30,1,3,4,25.0%,54m
2054,3,[VimeX]GrievousLady,2720,296,16,2,18,88.9%,49m
2054,3,Punch,2720,182,10,11,21,47.6%,4m
2054,1,DougSluggins,2720,0,4,3,7,57.1%,51m
2054,3,[휴식점수수집]nada,2720,97,2,4,6,33.3%,28m
2054,2,척추사단접기,2720,0,0,2,2,0.0%,28m
2059,3,SungG,2719,869,42,34,76,55.3%,55m
2059,3,GONI,2719,97,2,0,2,100.0%,28m
2061,2,김민폭,2717,158,6,5,11,54.5%,54m
2061,1,DZR,2717,0,0,1,1,0.0%,25m
2061,3,hinohino,2717,0,0,2,2,0.0%,23m
2064,2,StarJiggy,2715,761,32,27,59,54.2%,54m
2064,3,파워버섯,2715,383,16,13,29,55.2%,23m
2064,1,sukgun,2715,145,5,3,8,62.5%,26m
2067,3,Tom,2714,147,4,9,13,30.8%,26m
2068,2,Aiden,2713,1117,135,133,268,50.4%,54m
2068,3,뽀뽀뽕,2713,1030,47,36,83,56.6%,49m
2070,3,낄낄악마,2712,431,16,11,27,59.3%,49m
2070,3,UNO,2712,174,7,8,15,46.7%,49m
2072,2,뻐큐머겅,2710,303,9,12,21,42.9%,29m
2072,3,llllllllllll,2710,174,6,7,13,46.2%,49m
2072,3,킴비트,2710,121,2,2,4,50.0%,23m
2072,3,MaTulki,2710,30,1,1,2,50.0%,54m
2076,1,Apple,2709,0,2,3,5,40.0%,24m
2076,3,LoSicA,2709,0,0,1,1,0.0%,49m
2078,3,rotate,2708,692,29,25,54,53.7%,49m
2078,3,Tenebrae,2708,170,6,5,11,54.5%,49m
2078,3,Dante,2708,0,0,1,1,0.0%,23m
2081,2,Nivdc,2706,301,12,13,25,48.0%,49m
2081,3,엎어치기매치기,2706,0,1,3,4,25.0%,27m
2083,2,스끼다시,2704,0,1,1,2,50.0%,29m
2083,3,[래더납치범]HMA,2704,0,1,4,5,20.0%,54m
2085,1,LofNaun,2703,1541,1197,1307,2504,47.8%,5m
2085,3,벅명수,2703,535,29,22,51,56.9%,23m
2085,3,Optimism,2703,30,1,1,2,50.0%,49m
2088,3,Mangu,2702,441,23,18,41,56.1%,23m
2088,3,수퍼디아이,2702,144,4,1,5,80.0%,23m
2088,3,잘난사람,2702,0,1,2,3,33.3%,55m
2091,2,날라리테란,2701,1510,90,86,176,51.1%,53m
2091,3,masoory,2701,397,14,10,24,58.3%,23m
2091,3,adjact,2701,250,9,5,14,64.3%,54m
2094,3,묻지마날빌,2699,186,6,2,8,75.0%,49m
2094,1,NicsTan,2699,48,3,5,8,37.5%,25m
2096,3,Harrison,2698,857,32,23,55,58.2%,49m
2096,2,박캐리,2698,130,5,6,11,45.5%,50m
2096,3,[공허거주]대박이야,2698,30,2,2,4,50.0%,23m
2099,3,MissA,2697,158,4,4,8,50.0%,23m
2099,3,큰대박,2697,0,1,2,3,33.3%,23m
2101,3,SCA,2696,58,2,3,5,40.0%,23m
2102,3,dobis,2695,848,34,30,64,53.1%,49m
2102,2,blergson,2695,0,3,4,7,42.9%,49m
2104,2,[뿌리]쉬든,2694,236,9,14,23,39.1%,53m
2105,2,MasterChief,2693,592,20,28,48,41.7%,54m
2105,3,[육풍함]IllIIIllIllI,2693,232,7,5,12,58.3%,54m
2105,2,스토믹,2693,120,4,6,10,40.0%,53m
2105,2,LYS,2693,0,0,1,1,0.0%,20m
2109,3,Vikseven,2692,718,36,16,52,69.2%,49m
2109,1,까다로운사냥꾼,2692,0,1,1,2,50.0%,25m
2111,3,크나큰오예,2691,94,1,1,2,50.0%,54m
2112,3,lmsgenius,2690,130,4,4,8,50.0%,49m
2113,1,CromerBB,2689,1562,241,237,478,50.4%,52m
2113,3,[TPg]德馬西亞,2689,30,3,4,7,42.9%,49m
2113,3,홍쉡,2689,122,2,2,4,50.0%,23m
2113,3,Aimer,2689,30,1,4,5,20.0%,23m
2117,3,sevenblue,2688,0,3,3,6,50.0%,23m
2118,3,[日本]IIIIIIIIIIII,2687,236,8,9,17,47.1%,55m
2118,3,하악하악,2687,167,6,6,12,50.0%,23m
2120,1,[DeFT5]Freddy,2686,0,0,2,2,0.0%,21m
2121,3,용대장,2685,495,19,10,29,65.5%,54m
2121,3,테테전사절,2685,271,10,3,13,76.9%,23m
2123,3,jkkim,2684,1020,71,60,131,54.2%,55m
