rank,tier,name,mmr,points,wins,losses,played,winrate,age
867,1,Splitter,4793,1628,68,62,130,52.3%,12m
867,2,BoethiuS,4793,0,1,0,1,100.0%,13m
870,1,[ICGl]DarkTilRisen,4792,2572,115,115,230,50.0%,10m
870,2,CsipA,4792,78,3,1,4,75.0%,7m
872,1,lIlIlIlIlIlI,4791,870,25,31,56,44.6%,8m
872,2,SolKing,4791,0,0,1,1,0.0%,14m
874,2,[ENV]NeHe,4790,184,5,4,9,55.6%,24m
875,2,[AciNoN]Invader,4788,198,8,2,10,80.0%,17m
876,1,DarkGamer,4784,2764,108,112,220,49.1%,7m
876,2,DieMauer,4784,309,16,2,18,88.9%,9m
876,1,[Animе]XelNaga,4784,48,2,1,3,66.7%,22m
879,1,[RstE]NicoStar,4783,1839,87,76,163,53.4%,24m
879,2,[w3c]Markus,4783,0,0,2,2,0.0%,9m
881,1,TyLyLa,4782,1111,244,237,481,50.7%,17m
881,1,[ArGGEU]DarknessK,4782,1232,45,45,90,50.0%,14m
881,2,Smoothie,4782,68,2,2,4,50.0%,6m
881,2,[TSFU]HDZOMBIEKILL,4782,0,1,0,1,100.0%,23m
881,1,[PŖïMĄŁ]Desive,4782,0,0,4,4,0.0%,14m
886,1,[CRAIC]Penta,4780,1200,42,51,93,45.2%,14m
887,1,[НВGS]Аверс,4779,362,11,11,22,50.0%,14m
887,2,[Penix]GoDofWaR,4779,0,1,0,1,100.0%,12m
889,1,[ƮesXG]anghost,4778,36,1,7,8,12.5%,12m
890,1,[KELA]CycloneOP,4776,828,54,26,80,67.5%,16m
890,2,Whinelord,4776,351,17,4,21,81.0%,14m
892,2,[2025]Pure,4772,0,1,1,2,50.0%,22m
893,1,[Dae]HyuMan,4771,1565,77,67,144,53.5%,16m
894,2,IIIIIIIIIIII,4770,74,3,4,7,42.9%,24m
895,2,buhnrop,4769,272,13,6,19,68.4%,14m
896,2,Gino,4768,625,36,10,46,78.3%,23m
896,2,Necro,4768,424,19,12,31,61.3%,14m
896,1,REEEEE,4768,552,19,20,39,48.7%,16m
899,2,[Cannоn]LiquidClum,4767,166,7,2,9,77.8%,23m
899,2,Skeptic,4767,0,0,1,1,0.0%,14m
901,1,[ЯD]Cluster,4766,2890,272,284,556,48.9%,17m
901,2,Rednax,4766,474,26,9,35,74.3%,23m
903,1,libidas,4765,2481,98,105,203,48.3%,13m
903,1,[НBGS]WannaBeByun,4765,237,7,7,14,50.0%,23m
905,2,[Li3]eLive,4763,16,1,4,5,20.0%,17m
905,2,[LbCH]agadmtCH,4763,0,0,1,1,0.0%,9m
907,2,IIIIIIIIIIII,4762,0,0,1,1,0.0%,12m
908,2,Tahiti,4760,144,4,6,10,40.0%,9m
909,1,Seanpawll,4759,2860,322,325,647,49.8%,4m
909,1,[IWDRI]Domian,4759,806,30,35,65,46.2%,8m
909,2,[TKMERD]TKL,4759,470,17,14,31,54.8%,23m
909,3,[Ex0n]Srade,4759,121,3,4,7,42.9%,2m
909,2,[3A]luckeri,4759,66,2,4,6,33.3%,9m
914,2,Guts,4758,2682,210,162,372,56.5%,9m
914,2,pepeJAM,4758,485,27,6,33,81.8%,9m
914,2,BeepBoop,4758,461,21,11,32,65.6%,22m
914,2,Septerran,4758,0,0,1,1,0.0%,13m
918,2,Afonso,4757,16,3,2,5,60.0%,22m
918,2,Mason,4757,0,0,1,1,0.0%,14m
920,1,Nightmare,4751,2770,161,156,317,50.8%,3m
920,2,WhySoSmurfy,4751,915,121,36,157,77.1%,12m
920,1,Ziroy,4751,970,63,65,128,49.2%,13m
920,2,imbaRenger,4751,0,0,5,5,0.0%,6m
924,1,[Monik]NekomajinZ,4750,938,334,327,661,50.5%,13m
924,1,[wedown]CyBeRdEmOoN,4750,1038,66,54,120,55.0%,16m
926,2,[DRUCK]eepsmann,4749,0,0,1,1,0.0%,12m
927,2,[ЯD]MaRek,4748,24,2,2,4,50.0%,14m
927,2,[QLASH]HellraiseR,4748,0,1,1,2,50.0%,17m
929,2,HerpDerp,4747,422,22,1,23,95.7%,9m
929,2,OutOfSpace,4747,0,1,0,1,100.0%,9m
931,1,Dan,4745,2342,130,138,268,48.5%,7m
931,2,[duсks]Жмышь,4745,146,7,2,9,77.8%,23m
933,3,Kleinthor,4743,0,1,0,1,100.0%,4m
934,1,IlIIllllllII,4742,44,1,13,14,7.1%,17m
935,2,FrogMaster,4741,82,4,4,8,50.0%,14m
935,2,Chibron,4741,0,0,1,1,0.0%,7m
937,1,Barcode,4740,2756,165,167,332,49.7%,13m
937,2,NoSmokingBro,4740,348,19,12,31,61.3%,13m
939,1,[ЯD]TBA,4739,1552,96,96,192,50.0%,24m
939,1,[Zelos]Sheppard,4739,1255,64,69,133,48.1%,10m
939,2,[Jimmeh]Jimmeh,4739,236,11,6,17,64.7%,12m
939,1,AccountXIXV,4739,312,10,11,21,47.6%,10m
939,2,[ØC]MadMax,4739,0,0,1,1,0.0%,17m
944,2,Life,4738,338,14,7,21,66.7%,9m
944,2,[FxL]LittleGirl,4738,112,5,4,9,55.6%,14m
944,1,KeyHey,4738,0,0,1,1,0.0%,2m
947,2,shishi,4737,431,25,0,25,100.0%,17m
947,2,IIIIIIIIIIII,4737,329,14,15,29,48.3%,6m
947,2,[ICGl]Aero,4737,272,11,7,18,61.1%,22m
947,2,TheLordAC,4737,102,3,4,7,42.9%,12m
951,1,[OGTV]FunKa,4736,2850,277,279,556,49.8%,23m
951,2,SenseiKanye,4736,430,21,2,23,91.3%,9m
953,2,[Fridge]Sheephead,4735,1116,95,99,194,49.0%,13m
953,2,NezukoChan,4735,1111,87,79,166,52.4%,12m
953,1,IIIIIIIIIIII,4735,1444,45,67,112,40.2%,16m
953,1,[3Dǃ]ƎDǃBee,4735,715,31,34,65,47.7%,24m
957,1,[PÂRłAH]noname,4734,2791,150,147,297,50.5%,17m
957,2,ByunJr,4734,266,11,8,19,57.9%,6m
959,1,[NaBoKI]Chrankon,4733,2705,176,177,353,49.9%,12m
959,2,SHOSHO,4733,1372,63,52,115,54.8%,12m
959,3,llllllllllll,4733,97,1,2,3,33.3%,8m
962,1,GetOverHere,4732,1215,118,113,231,51.1%,8m
963,2,[UATeam]Николай,4731,2665,235,222,457,51.4%,9m
963,2,DeadInside,4731,405,24,10,34,70.6%,9m
963,2,Bobby,4731,60,3,0,3,100.0%,24m
963,2,gameofdrones,4731,0,0,1,1,0.0%,14m
967,2,SCARLXRD,4730,1110,49,50,99,49.5%,24m
968,2,[Peeps]SpiderPig,4728,0,1,0,1,100.0%,14m
969,2,[Blacer]Krystianer,4726,38,2,1,3,66.7%,17m
969,2,[RеG]GeNieS,4726,0,1,1,2,50.0%,9m
969,2,IIIlllIIIlll,4726,0,0,1,1,0.0%,6m
972,1,[ØC]Hoshi,4725,2896,210,214,424,49.5%,7m
972,2,[Hаsu]CadoEverto,4725,2143,105,77,182,57.7%,14m
972,2,Heisenberg,4725,436,18,19,37,48.6%,24m
972,2,MassReaper,4725,216,7,2,9,77.8%,14m
