rank,tier,name,mmr,points,wins,losses,played,winrate,age
1,1,[GGGSC2]Cyan,5925,378,9,2,11,81.8%,18m
2,1,OGNotail,5327,354,9,0,9,100.0%,14m
3,1,雅雅国国王王雅雅,5303,0,4,3,7,57.1%,21m
4,1,[Rhusky]Poseidon,5273,0,4,1,5,80.0%,14m
5,1,旁白白,5249,0,1,0,1,100.0%,7m
6,1,[黄漫老师]香风和泉,5210,142,4,2,6,66.7%,13m
6,1,IIIIIIIIIIII,5210,46,2,0,2,100.0%,27m
8,1,llllllllllll,5163,73,3,2,5,60.0%,2m
9,1,专业抬棺团队,5162,0,3,2,5,60.0%,54m
10,1,不讲武德,5123,404,8,8,16,50.0%,22m
11,1,[星际鸽子组]铝离子,5103,1296,56,38,94,59.6%,2m
12,1,[祝暴雪倒闭]llllllllllll,5098,73,2,3,5,40.0%,2m
13,1,救赎,5072,0,0,1,1,0.0%,7m
14,2,[ZJU]Daydreamer,5071,0,2,3,5,40.0%,10m
15,1,[YMET]Shiro,5065,606,14,16,30,46.7%,7m
16,1,[Thpj]泡泡小纯,5049,0,1,0,1,100.0%,55m
17,1,苏州孙一峰,5040,92,4,3,7,57.1%,16m
18,1,[TPoA]全都是等号,5038,178,5,8,13,38.5%,18m
19,1,[Rhusky]苏梦梦,5010,118,6,0,6,100.0%,2m
20,1,[小狐狸真可爱]睡不醒的栗子喵,4956,0,2,3,5,40.0%,16m
21,1,[金灿灿狙击队]神速偷鸡,4952,419,17,13,30,56.7%,2m
21,1,[NavyF]isenguard,4952,48,1,1,2,50.0%,55m
23,1,[有投行推叫我]Ange,4935,0,0,3,3,0.0%,54m
24,1,运气是我实力全部,4934,48,2,1,3,66.7%,14m
25,1,㞺㞺㞺㞺㞺㞺㞺㞺,4902,934,37,28,65,56.9%,7m
26,1,[Beasty]Maru,4895,0,0,1,1,0.0%,50m
27,3,爱神,4877,0,1,0,1,100.0%,2m
28,1,llllllllllll,4853,180,4,5,9,44.4%,13m
29,1,[人族是我爹]仲夏夜粉丝,4831,674,18,12,30,60.0%,14m
30,1,[羊驼羊驼羊]AbyssApostl,4829,0,0,1,1,0.0%,50m
31,1,[封弊者]三世,4827,0,1,0,1,100.0%,18m
32,1,[大佬请把鞋给]君心可晴,4826,124,3,5,8,37.5%,18m
33,3,[Solo]Lifestyle,4825,0,0,5,5,0.0%,25m
34,1,[NT]DraCula,4823,898,34,22,56,60.7%,18m
34,1,高阶圣堂武士,4823,12,5,1,6,83.3%,14m
36,3,小顾顾,4800,0,2,0,2,100.0%,24m
37,3,[6点准时下班]郑老头,4788,0,1,0,1,100.0%,8m
38,1,Eustace,4787,466,24,6,30,80.0%,2m
39,1,[KPG]事件视界,4784,867,34,24,58,58.6%,18m
40,1,[混元太极星际]MagicTerran,4760,0,0,2,2,0.0%,14m
41,1,[KPG]大爱许单言,4753,139,6,3,9,66.7%,16m
42,1,[享受星际]南工大旋风解放王,4748,2661,165,140,305,54.1%,22m
42,3,[Solo]nEOiMAGING,4748,0,0,1,1,0.0%,8m
44,2,[BGD]繁星,4745,203,11,6,17,64.7%,27m
45,1,jianhao,4741,0,1,2,3,33.3%,26m
46,1,[Ogier]JOJO,4726,82,3,0,3,100.0%,55m
47,1,榕江小子,4720,0,0,1,1,0.0%,54m
48,1,[SLTHHH]SADFANS,4708,314,12,5,17,70.6%,19m
49,3,[高樂集团]JackSparrow,4705,48,2,2,4,50.0%,52m
50,3,人类,4701,0,1,1,2,50.0%,2m
51,1,[赌怪]东京孙一峰,4687,514,27,9,36,75.0%,16m
52,1,[千痔王]金山孙一峰,4684,0,1,0,1,100.0%,55m
53,1,[Shawk]国家级运动员,4680,0,0,1,1,0.0%,14m
54,1,IIIIIIIIIIII,4679,46,1,1,2,50.0%,55m
55,1,[SK]Gloriam,4669,374,43,40,83,51.8%,18m
56,1,ssssssssssss,4664,2804,223,211,434,51.4%,27m
57,3,[星河气象学院]谁狗谁孙子,4662,0,1,0,1,100.0%,8m
58,1,[SK]超高校级的泰伦,4661,0,1,2,3,33.3%,18m
59,1,[SoloAs]xsslqdz,4657,180,8,5,13,61.5%,27m
60,1,[四叶草]wwww,4649,92,6,5,11,54.5%,16m
61,1,[OLY]Invincible,4647,44,2,0,2,100.0%,55m
61,3,www,4647,0,1,1,2,50.0%,14m
63,3,[Kiloli]锉刀绫濑,4644,0,0,1,1,0.0%,20m
64,1,[RSTAR]STAR,4640,391,13,7,20,65.0%,55m
65,1,[妙手回春]Dreamhaven,4637,126,3,1,4,75.0%,55m
66,3,[很萌日很新]王英俊,4632,0,0,1,1,0.0%,21m
67,1,迷迷糊糊的孩子,4620,441,13,12,25,52.0%,27m
68,1,男同竟是所有人呢,4619,169,2,43,45,4.4%,22m
69,1,弧光灯,4615,0,1,4,5,20.0%,1m
70,3,TOTO,4614,97,2,0,2,100.0%,21m
71,1,二一六,4607,0,0,1,1,0.0%,55m
72,1,罪天使,4600,0,1,0,1,100.0%,53m
73,1,[SCAP]llllllllllll,4589,330,12,12,24,50.0%,14m
74,1,修地堡单矿一波,4584,0,1,1,2,50.0%,13m
75,1,夜幕冬至,4583,575,25,20,45,55.6%,22m
76,3,[Rhusky]IceLin,4578,24,1,6,7,14.3%,20m
77,1,灰冬,4576,2871,235,243,478,49.2%,22m
78,1,丨丨丨丨丨丨丨丨,4567,0,0,2,2,0.0%,7m
79,1,[湖南大学]掠影,4564,1460,55,56,111,49.5%,14m
80,1,[帅得不行的]喵先生,4563,130,6,2,8,75.0%,18m
81,1,[威震天下]Bumblebee,4562,600,22,21,43,51.2%,55m
81,1,[练出来了协会]recO,4562,0,4,1,5,80.0%,2m
81,1,[星选组]暴雪的爹,4562,0,0,1,1,0.0%,18m
84,3,NADA,4559,121,2,2,4,50.0%,25m
85,1,InnoVation,4555,88,2,4,6,33.3%,18m
85,1,[Hist]HistOG,4555,0,0,1,1,0.0%,53m
87,2,[七咕咕]Linus,4545,102,4,1,5,80.0%,5m
87,1,[喂了虫群]TilinZuokana,4545,0,1,0,1,100.0%,51m
89,1,[上海大学]白筑慕,4525,48,3,2,5,60.0%,53m
90,2,[雨何时会停]Akiha,4524,603,19,14,33,57.6%,27m
91,1,[miku守护]御神夜,4516,0,1,0,1,100.0%,17m
92,1,[白给的神]动作指导,4512,106,3,7,10,30.0%,19m
93,2,[青娱乐]假装小迷妹的尼酱,4509,0,0,1,1,0.0%,10m
94,2,[保国尾汁酱]SarreL,4492,18,1,3,4,25.0%,10m
95,2,llllllllllll,4489,0,0,1,1,0.0%,5m
96,2,[肉鸡的饲养]魔法少女猫猫酱,4481,0,0,1,1,0.0%,50m
97,1,[浪啊浪]忘记你需要多久,4475,0,1,0,1,100.0%,22m
98,2,llllllllllll,4466,198,9,8,17,52.9%,26m
99,2,FrankieSuper,4465,156,6,3,9,66.7%,27m
100,2,[寡妇雷就无敌]MagicWang,4452,398,19,11,30,63.3%,27m
101,2,老年人不讲武德,4450,0,1,0,1,100.0%,5m
102,2,[FsA]LuckySon,4436,38,2,1,3,66.7%,5m
103,2,[星之公主]天之川绮罗,4435,0,1,4,5,20.0%,10m
104,1,狙击司令二号,4434,96,3,0,3,100.0%,10m
105,2,llllllllllll,4430,915,53,34,87,60.9%,50m
106,2,[MGT谐星会]Strongest,4423,0,1,0,1,100.0%,10m
107,1,一纸水与青,4419,0,0,1,1,0.0%,1m
108,3,[A灬shOw]preDiLeCtion,4418,145,4,1,5,80.0%,7m
109,2,[加油大魔王]阿尔菲丶妃儿,4408,276,13,11,24,54.2%,15m
110,2,二筒,4407,0,0,1,1,0.0%,27m
111,2,IIIIIIIIIIII,4406,77,3,3,6,50.0%,8m
112,2,[我们是无敌的]我是球霸,4405,0,0,2,2,0.0%,5m
113,2,[SK]暴雪我是你爹,4400,0,0,1,1,0.0%,27m
114,2,[我们是无敌的]纵横熊猫,4398,104,4,9,13,30.8%,55m
115,2,[威震天下]Aoney,4382,0,0,1,1,0.0%,55m
116,2,在遇见你一次也好,4378,0,5,0,5,100.0%,15m
117,1,[卡吧基佬]洋葱,4375,0,3,3,6,50.0%,49m
117,1,[韩宗快乐屋]Azrael,4375,0,0,1,1,0.0%,1m
119,2,[Mi0]红莲的劫火,4372,14,1,4,5,20.0%,26m
120,2,恶魔史莱姆,4364,190,7,13,20,35.0%,10m
121,2,比那名居包子,4350,0,1,0,1,100.0%,3m
122,3,LLLLLLLLL,4349,122,2,6,8,25.0%,7m
123,2,[学习使我快乐]Artanis,4348,310,12,12,24,50.0%,8m
124,1,香港属于祖国,4336,36,2,8,10,20.0%,22m
125,3,lulu,4334,38,4,4,8,50.0%,7m
126,3,[Ogier]猪肥自有刀来迎,4327,20,2,1,3,66.7%,13m
127,3,[HTW]张学友,4320,12,2,2,4,50.0%,24m
128,2,FallenSakura,4318,0,0,1,1,0.0%,7m
129,1,[TuiELF]猫喜欢吉良,4315,264,9,4,13,69.2%,9m
130,3,吟风弄月,4310,148,17,9,26,65.4%,14m
131,3,困难,4307,18,5,4,9,55.6%,14m
132,3,Flash,4306,0,0,1,1,0.0%,14m
133,2,[好多小兔兔]MIB,4302,363,14,17,31,45.2%,27m
134,2,[金灿灿狙击队]你尽然不知道黑哥,4301,616,30,13,43,69.8%,10m
135,2,IIIIIIIIIIII,4298,0,1,0,1,100.0%,10m
136,2,IIIIlllIIIll,4297,38,3,3,6,50.0%,20m
137,1,lllllllllll,4296,0,0,4,4,0.0%,9m
138,3,[六芒星s]GGG,4295,82,9,6,15,60.0%,21m
139,3,[燕大SC]llllllllll,4290,504,27,15,42,64.3%,51m
139,2,[唯爱彦神]战巡舰掌柜,4290,0,1,4,5,20.0%,11m
141,1,IIIIIIIIIIII,4284,2589,494,511,1005,49.2%,22m
141,3,[六芒星s]CarolMalus,4284,0,1,3,4,25.0%,8m
143,3,满堂花醉三千客,4277,678,36,12,48,75.0%,24m
144,3,[IMRTS]Locke,4275,74,8,12,20,40.0%,14m
145,3,[star星]城市化的缔造者,4274,14,2,3,5,40.0%,7m
146,3,[RIKE]Fredierike,4271,0,0,1,1,0.0%,24m
147,3,Skip,4270,0,1,0,1,100.0%,29m
148,2,lllllllllll,4267,44,5,3,8,62.5%,1m
149,2,Pimba,4265,96,6,2,8,75.0%,7m
149,3,[肉鸡的饲养]时崎狂三,4265,0,1,0,1,100.0%,21m
151,3,nanjolno,4263,0,0,1,1,0.0%,24m
152,3,[指尖奶茶]蕾米莉亚,4261,0,0,1,1,0.0%,21m
152,2,琉玥扣鸢,4261,0,0,1,1,0.0%,3m
154,3,[TeamNL]HooinKyoma,4256,0,1,0,1,100.0%,8m
155,2,强哥哥,4254,94,4,5,9,44.4%,7m
156,3,LoveByZyy,4249,56,5,7,12,41.7%,7m
156,1,SDF,4249,169,5,7,12,41.7%,22m
156,3,[肉鸡的饲养]Herodropship,4249,0,1,0,1,100.0%,51m
159,2,奥巴牛,4248,0,1,0,1,100.0%,18m
160,2,[猛的一逼]Liqutid,4245,987,44,50,94,46.8%,50m
161,3,[不会散枪兵]火柴天堂,4244,0,0,1,1,0.0%,29m
162,3,全家老小一波流,4242,0,0,3,3,0.0%,24m
163,3,[SoloAs]APLUSVABLE,4238,0,1,0,1,100.0%,14m
164,2,Satie,4237,2018,259,276,535,48.4%,26m
164,3,[素貭極差]车马邮件比较慢,4237,0,1,0,1,100.0%,8m
166,3,[Sv]版小将,4230,0,1,0,1,100.0%,7m
167,3,[嘤遍全球]大女乃,4229,1440,103,30,133,77.4%,24m
167,3,[乳主头子]那只狗是我的,4229,97,5,1,6,83.3%,9m
169,3,qwer,4227,96,18,10,28,64.3%,52m
170,3,[红魔馆的主人]东风谷早苗,4223,0,0,1,1,0.0%,2m
171,3,[四叶草]浅夏未央夏忆凉,4218,1557,105,73,178,59.0%,14m
172,3,胡尼玛,4217,364,33,25,58,56.9%,8m
173,2,[探机之怒]DRINK,4213,0,0,1,1,0.0%,26m
173,1,[SoIoAs]血花缭乱,4213,0,0,1,1,0.0%,10m
175,3,[Warp]希格斯玻色子,4212,40,5,3,8,62.5%,29m
176,3,grezmuc,4211,393,31,31,62,50.0%,29m
177,1,[白鲸造船厂]大藏游星,4207,0,0,1,1,0.0%,28m
178,3,Stormwind,4201,26,4,3,7,57.1%,14m
178,3,[胖胖]kidn,4201,0,0,1,1,0.0%,20m
180,1,[西纳普斯]不要南妈妈,4197,0,1,0,1,100.0%,9m
181,3,胡喵喵,4196,0,0,1,1,0.0%,20m
182,3,[QFD]语尘堤,4195,97,4,2,6,66.7%,24m
183,3,[SK]CheckMate,4192,426,21,13,34,61.8%,9m
184,3,[我们是无敌的]月落星辰,4191,173,28,12,40,70.0%,8m
185,3,Demon,4187,0,0,1,1,0.0%,8m
186,3,[KUMA28]FadeAway,4186,916,65,46,111,58.6%,29m
186,3,Izayoi,4186,382,18,7,25,72.0%,7m
186,2,[HustSC]liberator,4186,44,1,1,2,50.0%,20m
189,3,初生婴儿,4184,764,33,19,52,63.5%,25m
190,2,[TUF]魂牵冰点,4183,0,0,1,1,0.0%,52m
191,3,[老油条战队4]Pgtwo,4182,0,0,1,1,0.0%,29m
192,3,[iWoWi]histBigGun,4181,166,46,29,75,61.3%,20m
192,3,[Solo]IIIIIIIIIIII,4181,0,0,1,1,0.0%,29m
194,2,[我们是无敌的]CTWEven,4178,0,0,1,1,0.0%,3m
195,3,[NSDs]土豆你个马铃薯,4176,262,78,75,153,51.0%,52m
196,3,[gan死x哥]蟑螂舞娘钱赞企,4171,1115,50,27,77,64.9%,7m
196,3,[五月花]宫内莲华,4171,633,27,7,34,79.4%,14m
198,3,冥松,4170,232,7,2,9,77.8%,8m
198,2,你的爱自己去寻找,4170,0,1,0,1,100.0%,12m
200,3,lllllllllll,4169,0,0,1,1,0.0%,9m
201,3,chinahudie,4168,0,1,0,1,100.0%,51m
201,3,[集大鸡协]海院扛把子,4168,0,0,1,1,0.0%,13m
203,3,[IMRTS]我真的很菜啊,4167,666,30,16,46,65.2%,29m
203,3,zeratul,4167,0,0,1,1,0.0%,52m
205,3,IIIIIIIIII,4165,222,6,6,12,50.0%,29m
206,3,[FPT]人中吕布李信衡,4163,265,8,2,10,80.0%,25m
207,3,[丨SLT丨]秋月爱莉,4162,297,9,10,19,47.4%,10m
208,3,七零后,4161,596,23,16,39,59.0%,14m
208,3,超级爱吃冰糖葫芦,4161,34,4,6,10,40.0%,29m
210,3,IIIIIIIIIIII,4160,839,46,49,95,48.4%,14m
210,2,sue,4160,0,0,2,2,0.0%,54m
212,3,[HTW]手无缚鸡之力,4156,60,9,9,18,50.0%,2m
213,1,好吃不过饺子,4155,0,0,1,1,0.0%,28m
214,1,胡尼玛,4153,417,13,12,25,52.0%,2m
215,2,奥尔加一直卡,4152,0,0,1,1,0.0%,4m
216,2,[深圳老年星际]老婆看我打星际,4149,48,2,5,7,28.6%,20m
217,2,[烽夜长歌]IIIIIIIIIIII,4145,0,0,1,1,0.0%,17m
218,3,[我们是无敌的]天生贵人霍去病,4143,149,4,4,8,50.0%,25m
219,3,[头发打乱了]小猪头,4133,1225,215,218,433,49.7%,8m
219,1,[四叶草]漫长总是不满,4133,0,1,1,2,50.0%,54m
221,2,[第七舰队丶]阿尔萨斯,4126,2342,585,612,1197,48.9%,50m
222,3,IIIIIIIIIIII,4125,296,9,10,19,47.4%,2m
223,3,[IMRTS]mYthRendeR,4115,387,43,44,87,49.4%,13m
224,1,幸运魔法兔,4113,0,4,1,5,80.0%,24m
224,1,[RyH键谈坊]CaptainAM,4113,95,1,3,4,25.0%,14m
226,2,[城管拆迁大队]不屈战魂,4111,1580,100,114,214,46.7%,5m
227,2,[炼丹工]OPzealot,4110,42,1,1,2,50.0%,19m
228,2,llllllllllll,4108,46,1,3,4,25.0%,15m
229,3,小金者,4107,98,7,16,23,30.4%,8m
230,1,sss,4102,378,8,8,16,50.0%,17m
231,1,摔跤不带滚,4101,225,10,3,13,76.9%,54m
232,1,血染的图腾,4093,0,0,3,3,0.0%,28m
233,2,真的要卡死了,4092,0,4,1,5,80.0%,3m
234,2,[我不是乱舞]狂花,4091,250,13,0,13,100.0%,52m
235,3,宇文逸豆归,4089,404,18,16,34,52.9%,29m
235,2,mandery,4089,0,0,1,1,0.0%,3m
237,1,[pp]YHC,4084,0,0,1,1,0.0%,27m
238,1,[SoloAs]Fck,4083,1428,37,36,73,50.7%,1m
238,2,[南京理工大]honest,4083,0,0,5,5,0.0%,18m
240,1,[SK]十六夜咲夜,4082,48,2,1,3,66.7%,26m
241,1,llllll,4080,0,1,0,1,100.0%,10m
242,1,DRGgo,4079,48,2,1,3,66.7%,51m
243,3,爹爹,4076,840,119,111,230,51.7%,2m
243,3,[中华讲武堂]张全蛋,4076,1834,101,112,213,47.4%,13m
243,2,[DMDG]qpc,4076,0,0,2,2,0.0%,25m
246,1,[我是一只机]雪夜音,4074,0,1,0,1,100.0%,49m
247,2,城市化请赐教,4072,0,0,1,1,0.0%,13m
248,3,帅哥的帅,4069,62,10,16,26,38.5%,25m
248,2,[新手村萌新]Tyrael,4069,0,0,1,1,0.0%,23m
250,1,金陵吕布,4066,426,13,4,17,76.5%,27m
250,3,[Road]GhostHack,4066,20,12,22,34,35.3%,51m
252,1,[KPG]巢导,4065,0,0,5,5,0.0%,15m
253,1,[X2QK]乾坤深似海,4063,48,2,0,2,100.0%,15m
254,1,[魔法少女小屋]玖诺,4062,520,12,21,33,36.4%,1m
255,3,[大连理工]梦羽,4060,105,3,9,12,25.0%,7m
255,2,[丨SLT丨]陈忱只会跳鸡猎,4060,0,0,1,1,0.0%,10m
257,1,[KPG]天煞落世,4059,0,0,1,1,0.0%,24m
258,2,SKTBisu,4056,0,0,1,1,0.0%,11m
259,1,[帝国Aeon]哈斯卡,4053,0,0,2,2,0.0%,15m
260,2,[弱萌小队]胖小埋,4050,0,1,0,1,100.0%,25m
260,1,橘子,4050,0,0,5,5,0.0%,28m
262,2,ZZZZZZZZZZZZ,4049,222,12,1,13,92.3%,24m
263,1,[SK]DirtyProtoss,4048,96,2,3,5,40.0%,28m
264,1,[GAGA]艾尔,4045,48,1,1,2,50.0%,26m
265,1,[南京大学]奎爷回来了,4041,458,10,19,29,34.5%,26m
266,2,[仁心会]IIIIIIIIIIII,4035,0,1,0,1,100.0%,51m
267,1,[UF]迟来的春天,4031,667,16,16,32,50.0%,3m
267,1,[情谊至上]炒股养家,4031,140,4,5,9,44.4%,54m
267,2,切糕终结者,4031,0,1,0,1,100.0%,11m
270,2,[身坚智残]德玛西亚,4028,46,2,3,5,40.0%,52m
271,1,[一颗赛艇]消失的海岸线,4027,0,2,3,5,40.0%,14m
272,1,[esport]Clear,4026,462,11,6,17,64.7%,51m
272,1,[惊天浪涛杀]垃圾人族如何生存,4026,122,4,5,9,44.4%,22m
274,2,[火车烧基地]wsgfs,4024,44,1,1,2,50.0%,15m
275,1,[我们是无敌的]Heleve,4019,1763,50,42,92,54.3%,26m
276,2,ZooM,4017,130,3,10,13,23.1%,20m
276,1,青丿灬小溪,4017,0,0,1,1,0.0%,25m
278,1,ilcsc,4016,144,4,5,9,44.4%,26m
279,1,[萝莉之芯]艾尔,4015,374,8,9,17,47.1%,52m
280,1,DietmarP,4014,0,3,2,5,60.0%,24m
281,2,[SK]古明地觉,4012,283,9,2,11,81.8%,25m
282,3,iiLiiIIILIIL,4008,360,35,27,62,56.5%,7m
282,1,金珍熙的口球,4008,144,4,4,8,50.0%,25m
282,1,大阪孙一峰,4008,0,3,2,5,60.0%,26m
285,3,igXY,4006,0,1,0,1,100.0%,25m
286,1,[巨像吊炸天]手撕酱,4005,188,5,0,5,100.0%,9m
287,1,湍流碎一地,4001,1096,27,19,46,58.7%,22m
288,1,[小金上天队]宇文月树,3997,1244,31,26,57,54.4%,52m
288,1,[P就]二仙桥,3997,96,2,6,8,25.0%,14m
290,1,fagda,3992,0,0,1,1,0.0%,24m
291,1,我我我我我我我我,3990,94,5,3,8,62.5%,2m
291,1,[KPG2]夏色祭,3990,0,0,2,2,0.0%,2m
293,3,[Misty]星海迷航,3985,1757,90,89,179,50.3%,2m
294,2,代号,3984,228,6,9,15,40.0%,3m
295,1,达康书记,3981,1202,47,35,82,57.3%,28m
296,3,小蒙,3978,0,1,0,1,100.0%,22m
297,2,Lairinis,3977,2269,311,337,648,48.0%,27m
298,1,Nemu,3976,88,3,7,10,30.0%,15m
299,1,[北邮孙一峰]小豆豆,3969,586,15,14,29,51.7%,53m
300,1,福特号,3968,142,4,4,8,50.0%,8m
301,1,[Hist]宫羽,3967,0,1,0,1,100.0%,28m
302,1,恒星的恒心,3966,282,7,4,11,63.6%,1m
303,3,[传说萌俍团]沧海空,3965,709,35,24,59,59.3%,8m
304,1,[我们是无敌的]ZergFans,3963,1230,49,25,74,66.2%,10m
305,1,[大阪大学]lekbuss,3960,1562,52,37,89,58.4%,24m
305,1,[TNL]我有一只小可爱,3960,472,14,23,37,37.8%,25m
307,1,IIIIIII,3958,232,6,3,9,66.7%,22m
307,2,[猎妈人联盟]神奇猎马人,3958,0,0,3,3,0.0%,54m
309,3,whiter,3951,0,0,1,1,0.0%,11m
310,1,[羊驼羊驼羊]IIIIIIIIIIII,3950,0,0,5,5,0.0%,29m
311,1,[暴雪我是你爹]sky,3944,46,2,0,2,100.0%,14m
311,2,LuckyTerran,3944,0,0,1,1,0.0%,2m
311,3,MGJ,3944,0,0,2,2,0.0%,19m
314,1,[Rhusky]伊藤失之咲,3942,0,2,4,6,33.3%,24m
315,1,[1sA]Ray,3940,0,0,5,5,0.0%,10m
316,1,[妹控万岁]妹控都是好人,3935,48,3,4,7,42.9%,17m
317,1,christon,3934,0,0,1,1,0.0%,27m
318,1,[周哥神教]LSheep,3933,1271,72,64,136,52.9%,53m
319,3,[TNLtr]荒塞沫寒,3932,504,31,46,77,40.3%,7m
319,2,[我高贵的族人]綾地寧寧,3932,130,5,4,9,55.6%,54m
321,1,[SoloAs]yyf,3929,186,5,4,9,55.6%,51m
322,1,lOneLy,3928,0,1,1,2,50.0%,14m
323,3,黄旭东的舅舅,3922,2079,460,456,916,50.2%,52m
323,1,[真的叼]Potato,3922,190,4,7,11,36.4%,54m
325,1,[XZQK]UNiverse,3921,46,1,2,3,33.3%,26m
326,1,[AOSmt]Rye,3919,48,4,5,9,44.4%,22m
327,1,[不想打tvt]zsewqsc,3918,0,0,1,1,0.0%,9m
328,1,Aqualung,3913,188,5,2,7,71.4%,25m
329,1,JDash,3912,572,14,9,23,60.9%,17m
330,2,YuKino,3910,0,1,0,1,100.0%,7m
330,2,术高莫用,3910,0,1,0,1,100.0%,7m
332,1,[Fiend]silence,3909,354,12,14,26,46.2%,17m
332,3,黄龙,3909,0,0,1,1,0.0%,27m
334,3,[OhYo]纨绔,3908,2060,359,354,713,50.4%,29m
335,1,别慌有我呢,3907,515,15,26,41,36.6%,3m
336,2,[科普鲁孙一峰]herO,3906,0,0,1,1,0.0%,11m
337,1,Coach,3905,186,4,9,13,30.8%,10m
337,3,Rubick,3905,30,1,2,3,33.3%,22m
339,1,牛奶超人,3903,719,23,13,36,63.9%,9m
339,1,[糯米丸子]Lawyer,3903,324,7,9,16,43.8%,53m
339,2,Myrren,3903,0,0,1,1,0.0%,7m
342,1,[TAPC]jhxz,3902,402,11,4,15,73.3%,27m
342,1,折戟沉沙铁未销,3902,94,3,2,5,60.0%,24m
342,1,[凛风]雏咲深羽,3902,48,1,3,4,25.0%,2m
345,1,咘溪,3901,182,5,3,8,62.5%,53m
346,3,江西孙一峰,3899,0,1,0,1,100.0%,9m
347,1,[爱吃鱼的赤瞳]IIIIIIIIIIII,3898,0,0,1,1,0.0%,54m
348,3,[Killyo]海洋大鲸鱼尾巴,3896,0,0,1,1,0.0%,9m
349,3,DietmarP,3895,0,0,1,1,0.0%,7m
350,2,ImCurious,3891,284,9,4,13,69.2%,3m
350,1,[喵内噶]LuckyRabbit,3891,184,4,6,10,40.0%,54m
352,1,llllllllllll,3888,741,24,12,36,66.7%,1m
353,1,莫民,3886,2029,346,339,685,50.5%,28m
353,1,[153cm]diao,3886,0,1,0,1,100.0%,24m
355,2,iconfour,3885,160,4,5,9,44.4%,26m
356,1,DEMO,3884,266,12,2,14,85.7%,24m
357,3,[Ogier]Deadpool,3883,253,15,27,42,35.7%,21m
358,1,Legato,3882,1008,36,17,53,67.9%,9m
358,1,浮华一场不过游戏,3882,557,13,16,29,44.8%,51m
358,1,飓风来袭,3882,46,1,6,7,14.3%,26m
361,3,[FPT]丑的想整容,3881,1438,163,174,337,48.4%,51m
362,1,[怎么赢P]顾非池,3879,1116,61,40,101,60.4%,9m
362,1,[miku守护]ghoti,3879,0,1,1,2,50.0%,10m
364,1,[神秘的力量]导哥,3877,536,12,19,31,38.7%,53m
364,1,[青娱乐]QIQI,3877,0,0,3,3,0.0%,28m
366,1,wulusi,3867,176,5,6,11,45.5%,54m
366,1,IIIIIIIIIIII,3867,138,4,13,17,23.5%,24m
368,1,银枪小霸王,3866,136,3,4,7,42.9%,9m
368,3,IIIIIIIIIIII,3866,0,0,1,1,0.0%,28m
370,1,云狐,3864,0,1,0,1,100.0%,51m
371,2,筱寒,3859,154,9,5,14,64.3%,9m
371,1,[C97568]执子之手与子偕老,3859,128,3,5,8,37.5%,2m
373,1,我要六块腹肌,3858,182,4,12,16,25.0%,54m
374,1,sasaice,3857,594,16,15,31,51.6%,26m
375,3,[布鲁斯弗莱]凹凹,3850,2023,102,128,230,44.3%,14m
376,1,小天才,3848,455,13,10,23,56.5%,24m
376,1,[星际古拳法]星际马保国,3848,366,8,17,25,32.0%,27m
378,1,[草泥马战队]羊驼教主,3846,991,181,151,332,54.5%,2m
379,1,[CaiBLu]十二,3845,92,2,2,4,50.0%,2m
380,1,[大哥队]庭哥,3844,302,11,9,20,55.0%,54m
381,1,菜鸟,3842,1009,36,33,69,52.2%,49m
382,1,[艾尔大断电]ziposcar,3841,278,6,7,13,46.2%,17m
383,2,鸡無力,3840,219,10,6,16,62.5%,14m
383,1,你这瓜保熟吗,3840,0,1,0,1,100.0%,22m
385,1,[GrHd]AmmP,3838,467,14,13,27,51.9%,8m
386,1,[四叶草]面具人,3837,768,19,21,40,47.5%,8m
387,1,[ToHo]囍羊羊,3836,232,6,10,16,37.5%,28m
388,3,[衣钵之卫]吟绿颂青,3835,88,4,1,5,80.0%,11m
388,2,[miku守护]Duron,3835,0,0,1,1,0.0%,10m
388,1,[第八舰队丶]Kingdom,3835,0,0,7,7,0.0%,24m
391,1,[桃家帮]韬叶,3833,1681,78,58,136,57.4%,9m
391,1,我是你爹,3833,316,7,15,22,31.8%,24m
391,3,[偽娘万歳]地狱咆哮,3833,0,3,2,5,60.0%,25m
394,1,[凛凛拎个鳖]血翼鸿鹄,3832,0,4,1,5,80.0%,26m
394,1,CymbiDD,3832,132,3,3,6,50.0%,25m
394,1,[星际老徐坤]IIIIIIIII,3832,0,0,1,1,0.0%,22m
397,1,[七咕咕]伪物的妖妖,3829,111,2,1,3,66.7%,1m
398,1,福利路小霸王,3826,1921,66,82,148,44.6%,10m
399,1,[SK]ZerO,3821,1130,30,32,62,48.4%,8m
400,3,IIIIIIIIIIII,3820,0,0,2,2,0.0%,10m
401,1,[AstoIF]IIIIIIIIIIII,3819,0,0,1,1,0.0%,22m
402,1,supuo,3818,863,44,19,63,69.8%,24m
402,2,oGsMC,3818,42,1,6,7,14.3%,7m
404,1,[IMRTS2]earlybird,3817,0,1,0,1,100.0%,8m
405,1,[我们的奇迹]养猪的大叔,3816,136,4,3,7,57.1%,25m
405,1,ColaFish,3816,48,1,3,4,25.0%,54m
407,1,[天朝]乱世王者,3815,1084,123,101,224,54.9%,25m
407,1,夕陽沙漏,3815,110,3,1,4,75.0%,10m
409,3,zxrai,3814,0,1,4,5,20.0%,3m
